MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,narrative,CLOSED_DOC_NO,COAL_METAL_IND
1300095,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,,220220420013,30,MILL OPERATION/PREPARATION PLANT,2022-01-29,2022,1,2022,2,1230.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",19,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,730.0,09,HANDLING OF MATERIALS,28,Over-exertion in pulling or pushing objects,1.0,16.27,16.27,16.27,302,"Electrician, Lineman",020,Electrical maintenance,079,"CHAIN,ROPE,CABLE-NT CONVY",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,0.0,0.0,N,01/31/2022,? ,NO VALUE FOUND,,"While installing a new junction box for the #2 cooler fan, employee felt pain in right shoulder. Employee felt pain on 1/29, while working with supervisor, but did not report injury until 1/31. EE did not seek medical attention until 2/4/22.",,M
1500062,M10266,Carmeuse Holding SA,0050945,Carmeuse Lime and Stone Inc,,220221300018,30,MILL OPERATION/PREPARATION PLANT,2022-05-05,2022,2,2022,3,1100.0,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,700.0,17,MACHINERY,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,11.5,11.5,0.87,328,"Utility man, Shift tech, Service/Dump truck operator",042,Observe operations,021,"ACIDS,ALKALI,WET CEMENT",130,"BURN,CHEMICL-FUME,COMPOUN",130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,3.0,N,05/14/2022,? ,NO VALUE FOUND,,An employee was observing the shooting of an ash ring in # 1 kiln when EE felt a piece of material enter left eye. After attempts to wash the eye on site EE was taken to taken to a physician for treatment. EE states EE was wearing prescription safety glasses with side shields and a face shield. ,320221360003,M
1504469,M00946,Eagle Materials Inc,0169513,"Kosmos Cement Company, LLC",,220233560014,30,MILL OPERATION/PREPARATION PLANT,2023-12-03,2023,4,2024,1,1515.0,4,DYS AWY FRM WRK & RESTRCTD ACT,21,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700.0,10,HANDTOOLS (NONPOWERED),28,Over-exertion in pulling or pushing objects,1.0,8.54,8.54,2.5,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",030,Hand tools (not powered),051,"HAND TOOLS,NONPOWERED,NEC",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,109.0,90.0,N,11/13/2024,? ,NO VALUE FOUND,,Employee stated they were pushing on the handle of a come along when they felt a sharp pain in their right shoulder.  Employee was placed on restricted duty and PT on 12/11/23.,320243380023,M
1515978,0069491,Jody Dale Puckett,0181655,"Tahiti Energy, Inc.",A1365,220241010001,30,MILL OPERATION/PREPARATION PLANT,2024-04-01,2024,2,2024,3,2030.0,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1600.0,18,SLIP OR FALL OF PERSON,18,Fall onto or against objects,1.0,10.06,0.06,10.0,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",023,Getting on or off equipment,075,"MACHINE-MILL,CLEANING PLT",160,"CONTUSN,BRUISE,INTAC SKIN",430,CHEST (RIBS/BREAST BONE/CHEST ORGNS),0.0,0.0,58.0,N,06/10/2024,02,SERIOUS INJURY,04/01/2024,"Climbing out of bottom deck after changing screen.  While holding on lowering self out, went to stand up, foot slipped went into screen, falling forward hitting chest area.",320242180016,C
1600352,0164041,DADA Holdings LLC; Concord Resources Ltd,0148374,Atalco Gramercy LLC,,220232640010,30,MILL OPERATION/PREPARATION PLANT,2022-10-22,2022,4,2023,1,120.0,4,DYS AWY FRM WRK & RESTRCTD ACT,22,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1600.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,5.69,5.69,5.69,449,"Mine manager, Mine foreman, Mine owner",092,"Walking, Running",011,STEPS,330,"SPRAIN,STRAIN RUPT DISC",510,"LEG, NEC",0.0,40.0,23.0,N,02/06/2023,? ,NO VALUE FOUND,,Employee was walking down 5 filter stairs when EE stepped down awkwardly causing a shock up EE's leg. The employee then stated EE had numbness in right leg to EE's foot.  ,,M
1600352,0164041,DADA Holdings LLC; Concord Resources Ltd,0148374,Atalco Gramercy LLC,,220242000019,30,MILL OPERATION/PREPARATION PLANT,2024-07-04,2024,3,2024,4,1400.0,3,DAYS AWAY FROM WORK ONLY,22,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,0.1,0.1,0.1,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,024,"CHEMICALS,CHEM COMP,NEC",130,"BURN,CHEMICL-FUME,COMPOUN",513,LOWER LEG/TIBIA/FIBULA,0.0,0.0,1.0,N,07/11/2024,? ,NO VALUE FOUND,,"WHILE CLEANING THE SCREEN BOX, LIQUOR MIXTURE (CAUSTIC) GOT INSIDE MY CHEMICAL SUIT AND THEN INTO MY BOOTS. MY RIGHT LEG STARTED TO BURN.",,M
1700022,0139981,Elementia Materiales,L10487,"Dragon Products Company, Inc.",,220231360022,30,MILL OPERATION/PREPARATION PLANT,2023-05-07,2023,2,2023,3,1030.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",23,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,08,Struck by... NEC,1.0,1.63,1.63,1.63,302,"Electrician, Lineman",039,Machine maintenance,088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,05/07/2023,? ,NO VALUE FOUND,,Employee was assisting with the installation of a conveyor belt and cut a finger.,,M
1800017,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,C4243,220250240002,30,MILL OPERATION/PREPARATION PLANT,2025-01-13,2025,1,2025,2,810.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",24,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,6.0,0.15,6.0,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,084,STEEL RAIL (ALL KINDS),180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,01/13/2025,? ,NO VALUE FOUND,,"Employee was working with a crew installing putlog beams in a vessel. Due to a miscommunication, the crew on opposite side of vessel pulled the beam while employees hand was in a pinch point and the top of the employees right pinky finger became pinched between a beam clamp and the vessel. Employee pulled finger out and noticed blood. Injury required stitches.",,M
2000062,M10266,Carmeuse Holding SA,L17341,O-N Minerals (Michigan) Company,,220233380025,30,MILL OPERATION/PREPARATION PLANT,2023-11-22,2023,4,2024,1,2015.0,5,DAYS RESTRICTED ACTIVITY ONLY,26,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1500.0,19,STEPPING OR KNEELING ON OBJECT,25,Rubbed or abraded,1.0,9.62,9.62,5.46,302,"Electrician, Lineman",016,"Crawling, Kneeling",125,"CEMENT PROD,CONCRET BLOCK",330,"SPRAIN,STRAIN RUPT DISC",512,KNEE/PATELLA,0.0,23.0,0.0,N,02/05/2024,? ,NO VALUE FOUND,,"EE knelt down on concrete to check a heater and felt sharp pain in knee cap. Reported at time of incident, but did not seek medical treatment until 11/29/23.",320240660003,M
2100790,0159743,Covia Holdings LLC,L00645,Covia Solutions Inc.,,220220450015,30,MILL OPERATION/PREPARATION PLANT,2022-02-09,2022,1,2022,2,1330.0,4,DYS AWY FRM WRK & RESTRCTD ACT,27,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,21,OTHER,21,"Caught in, under or between a moving and a stationary object",1.0,9.33,8.77,3.98,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",092,"Walking, Running",012,"DOORS,INCL UG VENTILATION",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,2.0,10.0,N,02/28/2022,? ,NO VALUE FOUND,,An employee was exiting the main plant when a gust of wind forced the door to close quickly.  The employee tried to catch the door to keep it from slamming but ended up catching the tip of the middle finger on EE's right hand between the door and frame causing an open fracture.,320220600008,M
2200035,M00579,Oil Dri Corporation Of America,L00701,Oil Dri Production Company,,220230040014,30,MILL OPERATION/PREPARATION PLANT,2022-12-30,2022,4,2023,1,645.0,5,DAYS RESTRICTED ACTIVITY ONLY,28,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1900.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,0.77,0.77,0.77,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,088,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",320,WRIST,0.0,1.0,0.0,N,01/02/2023,? ,NO VALUE FOUND,,While moving the headwheel teammate felt a pain in right hand ,,M
2200035,M00579,Oil Dri Corporation Of America,L00701,Oil Dri Production Company,,220242480019,30,MILL OPERATION/PREPARATION PLANT,2024-09-03,2024,3,2024,4,800.0,3,DAYS AWAY FROM WORK ONLY,28,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,28,Over-exertion in pulling or pushing objects,1.0,1.08,1.08,1.08,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,004,BAGS,400,"UNCLASSIFIED,NOT DETERMED",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,0.0,27.0,N,10/02/2024,? ,NO VALUE FOUND,,"While restacking a pallet to another pallet the teammate was working and stated when EE pushed a bag with their knee, EE hurt their back in this process.",320242760005,M
2200582,M00579,Oil Dri Corporation Of America,L10589,Blue Mountain Production Company,,220220770017,30,MILL OPERATION/PREPARATION PLANT,2022-03-17,2022,1,2022,2,1000.0,5,DAYS RESTRICTED ACTIVITY ONLY,28,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),130,DeWalt,,700.0,17,MACHINERY,08,Struck by... NEC,1.0,3.27,3.27,3.27,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",024,Grinding,052,"ABRAS STONE,WHEEL GRINDER",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,9.0,0.0,N,03/30/2022,? ,NO VALUE FOUND,,While grinding down a weld on a hex shaft the Dewalt Grinder bounced and hit my left thumb.,320220900001,M
2602159,0162401,i-80 Gold Corp,0179634,Goldcorp DEE LLC,,220220400014,30,MILL OPERATION/PREPARATION PLANT,2022-01-29,2022,1,2022,2,1300.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,0.77,0.08,0.77,456,"Assayer, Geologist, Metallurgist, Engineer, Engineer management",028,Handling supplies or material,086,METAL COVERS & GUARDS,220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,01/29/2022,? ,NO VALUE FOUND,,An employee received a small fracture in the tip of the ring finger on the right hand when helping unload an empty folding core bin.  The finger tip was caught in the folding door of the bin.  ,,M
2602673,0149763,Barrick Nevada Holding LLC; Newmont USA Limited,0165474,Nevada Gold Mines LLC,,220240880021,30,MILL OPERATION/PREPARATION PLANT,2024-03-23,2024,1,2024,2,716.0,5,DAYS RESTRICTED ACTIVITY ONLY,32,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,2.69,2.69,2.69,376,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver",023,Getting on or off equipment,117,GROUND,220,"FRACTURE,CHIP",520,ANKLE,0.0,3.0,0.0,N,04/02/2024,? ,NO VALUE FOUND,,"EE was getting out of light vehicle. EE stepped out and into a parking ditch. The ditch was deep, and EE twisted right ankle. Seen at Golden Health 3/24, released with restrictions. X-rays on 3/25 were positive for a small avulsion fracture.",320240940010,M
3000082,M06183,CRH PLC,L15562,Tilcon New York Inc,,220230830011,30,MILL OPERATION/PREPARATION PLANT,2023-03-09,2023,1,2023,2,800.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",36,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,41.52,41.52,4.1,398,"Groundman, Yardman",028,Handling supplies or material,088,"METAL,NEC(PIPE,WIRE,NAIL)",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,0.0,0.0,N,03/09/2023,? ,NO VALUE FOUND,,Employee felt a strain in right shoulder/elbow when picking up a piece of steel. Initial incident date 3/9/23 but employee did not want further attention at first. When the pain didn't go away they saw a doctor where they were prescribed a muscle relaxer. ,320240510006,M
3100718,0165001,Robert L. Bradsher Family Trust,0126613,Southern Products and Silica Company,,220220450017,30,MILL OPERATION/PREPARATION PLANT,2022-02-07,2022,1,2022,2,1509.0,4,DYS AWY FRM WRK & RESTRCTD ACT,37,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,03,EXPLODING VESSELS UNDER PRESSURE,05,Struck by flying object,1.0,7.13,7.13,7.13,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,087,WHEEL-FROM CAR OR TRUCK,400,"UNCLASSIFIED,NOT DETERMED",130,EYE(S) OPTIC NERVE/VISON,0.0,30.0,82.0,N,07/14/2023,? ,NO VALUE FOUND,,"A MECHANIC WAS INFLATING A TRUCK TIRE WITH A STANDOFF DEVICE INSIDE THE MAINTENANCE SHOP. THE SIDEWALL OF THE TIRE BLEW OUT AT 60-70 PSI, KNOWN AS A ZIPPER FAILURE. DEBRIS STRUCK THE MINER IN THE FACE. WE TRANSPORTED EE TO THE ER WHERE EE WAS RELEASED AND ASKED TO RETURN THE NEXT DAY. EE RECEIVED SURGERY ON 11FEB2022.",320231950011,M
3300042,M06183,CRH PLC,L17597,Shelly Materials Inc,CFM,220221390001,30,MILL OPERATION/PREPARATION PLANT,2022-05-12,2022,2,2022,3,915.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",39,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,800.0,10,HANDTOOLS (NONPOWERED),08,Struck by... NEC,1.0,13.62,0.02,13.62,334,Drill operator,030,Hand tools (not powered),049,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,05/12/2022,? ,NO VALUE FOUND,,"Minor finger cut, through gloves. First aid was administered.  ",,M
3300127,M00255,National Lime & Stone Co.,L00317,The National Lime & Stone Company,,220230860029,30,MILL OPERATION/PREPARATION PLANT,2023-03-21,2023,1,2023,2,115.0,3,DAYS AWAY FROM WORK ONLY,39,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",155,Volvo,350H,2300.0,09,HANDLING OF MATERIALS,33,Contact with hot objects or substances,1.0,0.75,0.75,0.15,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,033,"COAL & PETROL PRODUCT,NEC",120,BURN OR SCALD (HEAT),700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0.0,0.0,28.0,N,04/27/2023,? ,NO VALUE FOUND,,Miner was in the pit and responded to loader operator reporting coolant issue.  Miner went to put coolant in the loaders and when miner went to crack the cap the hot pressurized coolant sprayed the miner in the neck and upper torso.,320231220011,M
3600130,M00271,New Enterprise Stone & Lime Company Inc,L00335,"New Enterprise Stone & Lime Co., Inc.",,220233560004,30,MILL OPERATION/PREPARATION PLANT,2023-12-18,2023,4,2024,1,950.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,05,"Bench grinder, Drill press, Band/Table saw, Sandblaster",119,Not on this list,,600.0,17,MACHINERY,20,"Caught in, under or between running or meshing objects",1.0,4.0,4.0,1.5,494,"Prep plant foreman, Supervisor, Mill plant supervisor, Kiln supervisor",072,"Surface equipment, NEC",074,"MACHINE,NEC-WELDR,OFC MAC",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,25.0,0.0,N,01/23/2024,? ,NO VALUE FOUND,,"EE was replacing a relay for the fuel pump truck. EE tried to drill out the new electrical terminal to fit on the existing stud using the drill press. The bit grabbed and spun the terminal, pulling EE's hand into the bit, causing a fracture and a laceration on the tip of EE's left index finger. EE received 12 sutures.",320241150007,M
3600185,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,,220250370014,30,MILL OPERATION/PREPARATION PLANT,2025-01-30,2025,1,2025,2,1030.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,32.65,32.65,0.19,328,"Utility man, Shift tech, Service/Dump truck operator",092,"Walking, Running",120,"WORKING SURF OUTSIDE,NEC",330,"SPRAIN,STRAIN RUPT DISC",320,WRIST,0.0,12.0,0.0,N,02/13/2025,? ,NO VALUE FOUND,,"The employee walked into the pressure washer to retrieve the pressure washer wand and hose and when EE walked back out of the doorway EE slipped on ice. Falling backwards and reaching out with right hand to break the fall, resulting in a sprained right wrist. Located next to the door was a bucket of ice melt, ice scraper, and a shovel.",320250490014,M
3600190,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,,220222650030,30,MILL OPERATION/PREPARATION PLANT,2022-01-21,2022,1,2022,2,1230.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,53,"Rock drill, Jackleg, Airleg, Drifter, Stoper, Buzzy, Jackhammer",121,Not Reported,,600.0,17,MACHINERY,30,Over-exertion NEC,1.0,0.13,0.13,0.13,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",031,Hand tools (powered),055,"DRIL-PRCUSV,HRD ROC,JKHMR",330,"SPRAIN,STRAIN RUPT DISC",314,"ARM, MULTIPLE PARTS",0.0,27.0,0.0,N,03/10/2022,? ,NO VALUE FOUND,,Employee felt pain in the right arm while jack hammering in plant 3 raw mill.,,M
3600241,M08361,A Ross  Myers,0080786,Allan Myers Materials,,220242470004,30,MILL OPERATION/PREPARATION PLANT,2024-08-28,2024,3,2024,4,1330.0,3,DAYS AWAY FROM WORK ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,44,Ore haulage trucks - off highway trucks,155,Volvo,A40G,700.0,12,POWERED HAULAGE,02,Struck against a moving object,1.0,3.0,3.0,3.0,368,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer",055,Haulage or Dump truck,104,"HGHWY ORE CARIER,LRGE TRK",330,"SPRAIN,STRAIN RUPT DISC",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0.0,,,,,? ,NO VALUE FOUND,,"The employee had raised the dump body of Volvo A40G haul truck to dump material into primary dump hopper. In the process of dumping the load the employee claimed the dump body came down quickly from an elevation of six feet while still under load causing the equipment to shake resulting in employee claimed injury of back, buttocks and upper thigh areas.",,M
3600271,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220230380010,30,MILL OPERATION/PREPARATION PLANT,2023-02-03,2023,1,2023,2,1130.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,04,Struck by falling object,1.0,22.5,22.5,22.5,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,086,METAL COVERS & GUARDS,220,"FRACTURE,CHIP",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0.0,45.0,0.0,N,04/10/2023,? ,NO VALUE FOUND,,"The employee assisted with maintenance on kiln.  The employee then approached a lid to inspect for damage. While doing so, the lid quickly became top-heavy tipping over and landing on employee's left foot resulting in a fracture of metatarsal.",320231010008,M
3608726,M11999,L & D Management Inc,L16920,Keystone Quarry Inc,,220222150002,30,MILL OPERATION/PREPARATION PLANT,2022-07-27,2022,3,2022,4,1200.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",42,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,630.0,09,HANDLING OF MATERIALS,08,Struck by... NEC,1.0,34.58,34.58,34.58,345,"Crusher attendant/operator, Pan feeder operator/worker",092,"Walking, Running",088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",530,FOOT(NOT ANKLE/TOE)/TARSUS/METATARSUS,0.0,0.0,0.0,N,07/27/2022,? ,NO VALUE FOUND,07/27/2022,"The dipper stick portion of the hydraulic hammer assembly was cribbed on a pallet. Employee stepped on the edge of the pallet which shook the stick and hit the outside of EE's foot. Employee said was okay and continued working. When EE went home and removed the boot, EE saw the blood and laceration and went to the hospital for treatment where EE received 10 stitches.",320222150002,M
3800138,M11007,USS Holdings Inc,L14417,U S Silica Company,,220220680018,30,MILL OPERATION/PREPARATION PLANT,2022-03-03,2022,1,2022,2,1815.0,5,DAYS RESTRICTED ACTIVITY ONLY,45,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1800.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,0.29,0.29,0.29,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",028,Handling supplies or material,120,"WORKING SURF OUTSIDE,NEC",330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,0.0,14.0,0.0,N,03/18/2022,? ,NO VALUE FOUND,,Dip/Depression in the asphalt at the bottom of the stairs.,320220810001,M
4105317,0146121,Orchard Global Asset Management LLP,0155113,"SP Silica of Atascosa, LLC",R144,220243380012,30,MILL OPERATION/PREPARATION PLANT,2024-11-21,2024,4,2025,1,1020.0,3,DAYS AWAY FROM WORK ONLY,48,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,04,Struck by falling object,1.0,1.58,0.06,1.58,675,"Plumber, Pipefitter, Millwright",039,Machine maintenance,088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,,,,,? ,NO VALUE FOUND,,"During the disassembly while test fitting a bearing to the shaft, the bearing got into a bind and then the bearing slipped out of the workers hands, catching a worker's hand under it and smashed the middle finger on the right hand. the wound was cleaned, bandaged and the worker transported for medical evaluation.",,M
